PassengerId,Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,SurvivedStr,FareLog2
522,0,3,male,22.0,0,0,7.8958,S,No,2.981085446903925
524,1,1,female,44.0,0,1,57.9792,C,Yes,5.857463522043222
526,0,3,male,40.5,0,0,7.75,Q,No,2.9541963103868754
527,1,2,female,50.0,0,0,10.5,S,Yes,3.3923174227787602
529,0,3,male,39.0,0,0,7.925,S,No,2.986410935252045
530,0,2,male,23.0,2,1,11.5,S,No,3.523561956057013
531,1,2,female,2.0,1,1,26.0,S,Yes,4.700439718141092
533,0,3,male,17.0,1,1,7.2292,C,No,2.8538360040379223
535,0,3,female,30.0,0,0,8.6625,S,No,3.1147834472498515
536,1,2,female,7.0,0,2,26.25,S,Yes,4.714245517666122
537,0,1,male,45.0,0,0,26.55,S,No,4.730639955916791
538,1,1,female,30.0,0,0,106.425,C,Yes,6.733693279894345
540,1,1,female,22.0,0,2,49.5,C,Yes,5.6293566200796095
541,1,1,female,36.0,0,2,71.0,S,Yes,6.149747119504682
542,0,3,female,9.0,4,2,31.275,S,No,4.966937979278457
543,0,3,female,11.0,4,2,31.275,S,No,4.966937979278457
544,1,2,male,32.0,1,0,26.0,S,Yes,4.700439718141092
545,0,1,male,50.0,1,0,106.425,C,No,6.733693279894345
546,0,1,male,64.0,0,0,26.0,S,No,4.700439718141092
547,1,2,female,19.0,1,0,26.0,S,Yes,4.700439718141092
549,0,3,male,33.0,1,1,20.525,S,No,4.359310316890443
550,1,2,male,8.0,1,1,36.75,S,Yes,5.199672344836364
551,1,1,male,17.0,0,2,110.8833,C,Yes,6.792898289075961
552,0,2,male,27.0,0,0,26.0,S,No,4.700439718141092
554,1,3,male,22.0,0,0,7.225,C,Yes,2.8529975876133165
555,1,3,female,22.0,0,0,7.775,S,Yes,2.95884267524324
556,0,1,male,62.0,0,0,26.55,S,No,4.730639955916791
557,1,1,female,48.0,1,0,39.6,C,Yes,5.307428525192248
559,1,1,female,39.0,1,1,79.65,S,Yes,6.315602456637947
560,1,3,female,36.0,1,0,17.4,S,Yes,4.121015400961366
562,0,3,male,40.0,0,0,7.8958,S,No,2.981085446903925
563,0,2,male,28.0,0,0,13.5,S,No,3.7548875021634687
566,0,3,male,24.0,2,0,24.15,S,No,4.593951283948411
567,0,3,male,19.0,0,0,7.8958,S,No,2.981085446903925
568,0,3,female,29.0,0,4,21.075,S,No,4.39746072605472
570,1,3,male,32.0,0,0,7.8542,S,Yes,2.97346433537819
571,1,2,male,62.0,0,0,10.5,S,Yes,3.3923174227787602
572,1,1,female,53.0,2,0,51.4792,S,Yes,5.685917728768421
573,1,1,male,36.0,0,0,26.3875,S,Yes,4.721782768459794
575,0,3,male,16.0,0,0,8.05,S,No,3.0089887832272546
576,0,3,male,19.0,0,0,14.5,S,No,3.8579809951275723
577,1,2,female,34.0,0,0,13.0,S,Yes,3.700439718141092
578,1,1,female,39.0,1,0,55.9,S,Yes,5.804776377955828
580,1,3,male,32.0,0,0,7.925,S,Yes,2.986410935252045
581,1,2,female,25.0,1,1,30.0,S,Yes,4.906890595608519
582,1,1,female,39.0,1,1,110.8833,C,Yes,6.792898289075961
583,0,2,male,54.0,0,0,26.0,S,No,4.700439718141092
584,0,1,male,36.0,0,0,40.125,C,No,5.3264294871223035
586,1,1,female,18.0,0,2,79.65,S,Yes,6.315602456637947
587,0,2,male,47.0,0,0,15.0,S,No,3.9068905956085187
588,1,1,male,60.0,1,1,79.2,C,Yes,6.307428525192248
589,0,3,male,22.0,0,0,8.05,S,No,3.0089887832272546
591,0,3,male,35.0,0,0,7.125,S,No,2.8328900141647417
592,1,1,female,52.0,1,0,78.2667,C,Yes,6.2903267119371105
593,0,3,male,47.0,0,0,7.25,S,No,2.8579809951275723
595,0,2,male,37.0,1,0,26.0,S,No,4.700439718141092
596,0,3,male,36.0,1,1,24.15,S,No,4.593951283948411
598,0,3,male,49.0,0,0,0.0,S,No,-inf
600,1,1,male,49.0,1,0,56.9292,C,Yes,5.831096921225554
601,1,2,female,24.0,2,1,27.0,S,Yes,4.754887502163468
604,0,3,male,44.0,0,0,8.05,S,No,3.0089887832272546
605,1,1,male,35.0,0,0,26.55,C,Yes,4.730639955916791
606,0,3,male,36.0,1,0,15.55,S,No,3.95884267524324
607,0,3,male,30.0,0,0,7.8958,S,No,2.981085446903925
608,1,1,male,27.0,0,0,30.5,S,Yes,4.930737337562887
609,1,2,female,22.0,1,2,41.5792,C,Yes,5.3777900953362705
610,1,1,female,40.0,0,0,153.4625,S,Yes,7.261742352382909
611,0,3,female,39.0,1,5,31.275,S,No,4.966937979278457
615,0,3,male,35.0,0,0,8.05,S,No,3.0089887832272546
616,1,2,female,24.0,1,2,65.0,S,Yes,6.022367813028454
617,0,3,male,34.0,1,1,14.4,S,No,3.84799690655495
618,0,3,female,26.0,1,0,16.1,S,No,4.008988783227255
619,1,2,female,4.0,2,1,39.0,S,Yes,5.285402218862249
620,0,2,male,26.0,0,0,10.5,S,No,3.3923174227787602
621,0,3,male,27.0,1,0,14.4542,C,No,3.8534168567309104
622,1,1,male,42.0,1,0,52.5542,S,Yes,5.715734160255453
623,1,3,male,20.0,1,1,15.7417,C,Yes,3.9765194457158244
624,0,3,male,21.0,0,0,7.8542,S,No,2.97346433537819
625,0,3,male,21.0,0,0,16.1,S,No,4.008988783227255
626,0,1,male,61.0,0,0,32.3208,S,No,5.0143910028084075
627,0,2,male,57.0,0,0,12.35,Q,No,3.626439136697315
628,1,1,female,21.0,0,0,77.9583,S,Yes,6.284630725653631
629,0,3,male,26.0,0,0,7.8958,S,No,2.981085446903925
631,1,1,male,80.0,0,0,30.0,S,Yes,4.906890595608519
632,0,3,male,51.0,0,0,7.0542,S,No,2.8184824794950725
633,1,1,male,32.0,0,0,30.5,C,Yes,4.930737337562887
635,0,3,female,9.0,3,2,27.9,S,No,4.802193216941825
636,1,2,female,28.0,0,0,13.0,S,Yes,3.700439718141092
637,0,3,male,32.0,0,0,7.925,S,No,2.986410935252045
638,0,2,male,31.0,1,1,26.25,S,No,4.714245517666122
639,0,3,female,41.0,0,5,39.6875,S,No,5.310612781659528
641,0,3,male,20.0,0,0,7.8542,S,No,2.97346433537819
642,1,1,female,24.0,0,0,69.3,C,Yes,6.1147834472498515
643,0,3,female,2.0,3,2,27.9,S,No,4.802193216941825
645,1,3,female,0.75,2,1,19.2583,C,Yes,4.267408451764712
646,1,1,male,48.0,1,0,76.7292,C,Yes,6.2617038079262235
647,0,3,male,19.0,0,0,7.8958,S,No,2.981085446903925
648,1,1,male,56.0,0,0,35.5,C,Yes,5.149747119504682
650,1,3,female,23.0,0,0,7.55,S,Yes,2.9164766444377164
652,1,2,female,18.0,0,1,23.0,S,Yes,4.523561956057013
653,0,3,male,21.0,0,0,8.4333,S,No,3.0760972767225816
655,0,3,female,18.0,0,0,6.75,Q,No,2.7548875021634687
656,0,2,male,24.0,2,0,73.5,S,No,6.199672344836364
658,0,3,female,32.0,1,1,15.5,Q,No,3.9541963103868754
659,0,2,male,23.0,0,0,13.0,S,No,3.700439718141092
660,0,1,male,58.0,0,2,113.275,C,No,6.823685680626027
661,1,1,male,50.0,2,0,133.65,S,Yes,7.062316027355716
662,0,3,male,40.0,0,0,7.225,C,No,2.8529975876133165
663,0,1,male,47.0,0,0,25.5875,S,No,4.677367292136048
664,0,3,male,36.0,0,0,7.4958,S,No,2.9060824600865494
665,1,3,male,20.0,1,0,7.925,S,Yes,2.986410935252045
666,0,2,male,32.0,2,0,73.5,S,No,6.199672344836364
667,0,2,male,25.0,0,0,13.0,S,No,3.700439718141092
669,0,3,male,43.0,0,0,8.05,S,No,3.0089887832272546
671,1,2,female,40.0,1,1,39.0,S,Yes,5.285402218862249
672,0,1,male,31.0,1,0,52.0,S,No,5.700439718141092
673,0,2,male,70.0,0,0,10.5,S,No,3.3923174227787602
674,1,2,male,31.0,0,0,13.0,S,Yes,3.700439718141092
676,0,3,male,18.0,0,0,7.775,S,No,2.95884267524324
677,0,3,male,24.5,0,0,8.05,S,No,3.0089887832272546
678,1,3,female,18.0,0,0,9.8417,S,Yes,3.2989075401310526
679,0,3,female,43.0,1,6,46.9,S,No,5.551516017628014
680,1,1,male,36.0,0,1,512.3292,C,Yes,9.000927309743414
682,1,1,male,27.0,0,0,76.7292,C,Yes,6.2617038079262235
683,0,3,male,20.0,0,0,9.225,S,No,3.2055489111730338
684,0,3,male,14.0,5,2,46.9,S,No,5.551516017628014
685,0,2,male,60.0,1,1,39.0,S,No,5.285402218862249
686,0,2,male,25.0,1,2,41.5792,C,No,5.3777900953362705
687,0,3,male,14.0,4,1,39.6875,S,No,5.310612781659528
688,0,3,male,19.0,0,0,10.1708,S,No,3.3463612559550033
689,0,3,male,18.0,0,0,7.7958,S,No,2.9626970789604314
690,1,1,female,15.0,0,1,211.3375,S,Yes,7.723404973440706
691,1,1,male,31.0,1,0,57.0,S,Yes,5.832890014164741
692,1,3,female,4.0,0,1,13.4167,C,Yes,3.7459579617245136
694,0,3,male,25.0,0,0,7.225,C,No,2.8529975876133165
695,0,1,male,60.0,0,0,26.55,S,No,4.730639955916791
696,0,2,male,52.0,0,0,13.5,S,No,3.7548875021634687
697,0,3,male,44.0,0,0,8.05,S,No,3.0089887832272546
699,0,1,male,49.0,1,1,110.8833,C,No,6.792898289075961
700,0,3,male,42.0,0,0,7.65,S,No,2.9354597478052895
701,1,1,female,18.0,1,0,227.525,C,Yes,7.829881264292403
702,1,1,male,35.0,0,0,26.2875,S,Yes,4.716305039844417
703,0,3,female,18.0,0,1,14.4542,C,No,3.8534168567309104
704,0,3,male,25.0,0,0,7.7417,Q,No,2.9526504025800975
705,0,3,male,26.0,1,0,7.8542,S,No,2.97346433537819
706,0,2,male,39.0,0,0,26.0,S,No,4.700439718141092
707,1,2,female,45.0,0,0,13.5,S,Yes,3.7548875021634687
708,1,1,male,42.0,0,0,26.2875,S,Yes,4.716305039844417
709,1,1,female,22.0,0,0,151.55,S,Yes,7.2436500418969665
711,1,1,female,24.0,0,0,49.5042,C,Yes,5.629479025375049
713,1,1,male,48.0,1,0,52.0,S,Yes,5.700439718141092
714,0,3,male,29.0,0,0,9.4833,S,No,3.2453891757048248
715,0,2,male,52.0,0,0,13.0,S,No,3.700439718141092
716,0,3,male,19.0,0,0,7.65,S,No,2.9354597478052895
717,1,1,female,38.0,0,0,227.525,C,Yes,7.829881264292403
718,1,2,female,27.0,0,0,10.5,S,Yes,3.3923174227787602
720,0,3,male,33.0,0,0,7.775,S,No,2.95884267524324
721,1,2,female,6.0,0,1,33.0,S,Yes,5.044394119358453
722,0,3,male,17.0,1,0,7.0542,S,No,2.8184824794950725
723,0,2,male,34.0,0,0,13.0,S,No,3.700439718141092
724,0,2,male,50.0,0,0,13.0,S,No,3.700439718141092
725,1,1,male,27.0,1,0,53.1,S,Yes,5.730639955916791
726,0,3,male,20.0,0,0,8.6625,S,No,3.1147834472498515
727,1,2,female,30.0,3,0,21.0,S,Yes,4.392317422778761
729,0,2,male,25.0,1,0,26.0,S,No,4.700439718141092
730,0,3,female,25.0,1,0,7.925,S,No,2.986410935252045
731,1,1,female,29.0,0,0,211.3375,S,Yes,7.723404973440706
732,0,3,male,11.0,0,0,18.7875,C,No,4.231701199029002
734,0,2,male,23.0,0,0,13.0,S,No,3.700439718141092
735,0,2,male,23.0,0,0,13.0,S,No,3.700439718141092
736,0,3,male,28.5,0,0,16.1,S,No,4.008988783227255
737,0,3,female,48.0,1,3,34.375,S,No,5.103287808412022
738,1,1,male,35.0,0,0,512.3292,C,Yes,9.000927309743414
742,0,1,male,36.0,1,0,78.85,S,No,6.301038849903148
743,1,1,female,21.0,2,2,262.375,C,Yes,8.035486451292154
744,0,3,male,24.0,1,0,16.1,S,No,4.008988783227255
745,1,3,male,31.0,0,0,7.925,S,Yes,2.986410935252045
746,0,1,male,70.0,1,1,71.0,S,No,6.149747119504682
747,0,3,male,16.0,1,1,20.25,S,No,4.339850002884624
748,1,2,female,30.0,0,0,13.0,S,Yes,3.700439718141092
749,0,1,male,19.0,1,0,53.1,S,No,5.730639955916791
750,0,3,male,31.0,0,0,7.75,Q,No,2.9541963103868754
751,1,2,female,4.0,1,1,23.0,S,Yes,4.523561956057013
752,1,3,male,6.0,0,1,12.475,S,Yes,3.640967910449898
753,0,3,male,33.0,0,0,9.5,S,No,3.2479275134435857
754,0,3,male,23.0,0,0,7.8958,S,No,2.981085446903925
755,1,2,female,48.0,1,2,65.0,S,Yes,6.022367813028454
756,1,2,male,0.67,1,1,14.5,S,Yes,3.8579809951275723
757,0,3,male,28.0,0,0,7.7958,S,No,2.9626970789604314
758,0,2,male,18.0,0,0,11.5,S,No,3.523561956057013
759,0,3,male,34.0,0,0,8.05,S,No,3.0089887832272546
760,1,1,female,33.0,0,0,86.5,S,Yes,6.434628227636725
762,0,3,male,41.0,0,0,7.125,S,No,2.8328900141647417
763,1,3,male,20.0,0,0,7.2292,C,Yes,2.8538360040379223
764,1,1,female,36.0,1,2,120.0,S,Yes,6.906890595608519
765,0,3,male,16.0,0,0,7.775,S,No,2.95884267524324
766,1,1,female,51.0,1,0,77.9583,S,Yes,6.284630725653631
768,0,3,female,30.5,0,0,7.75,Q,No,2.9541963103868754
770,0,3,male,32.0,0,0,8.3625,S,No,3.0639343057540986
771,0,3,male,24.0,0,0,9.5,S,No,3.2479275134435857
772,0,3,male,48.0,0,0,7.8542,S,No,2.97346433537819
773,0,2,female,57.0,0,0,10.5,S,No,3.3923174227787602
775,1,2,female,54.0,1,3,23.0,S,Yes,4.523561956057013
776,0,3,male,18.0,0,0,7.75,S,No,2.9541963103868754
778,1,3,female,5.0,0,0,12.475,S,Yes,3.640967910449898
780,1,1,female,43.0,0,1,211.3375,S,Yes,7.723404973440706
781,1,3,female,13.0,0,0,7.2292,C,Yes,2.8538360040379223
782,1,1,female,17.0,1,0,57.0,S,Yes,5.832890014164741
783,0,1,male,29.0,0,0,30.0,S,No,4.906890595608519
785,0,3,male,25.0,0,0,7.05,S,No,2.817623257511431
786,0,3,male,25.0,0,0,7.25,S,No,2.8579809951275723
787,1,3,female,18.0,0,0,7.4958,S,Yes,2.9060824600865494
788,0,3,male,8.0,4,1,29.125,Q,No,4.864186144654281
789,1,3,male,1.0,1,2,20.575,S,Yes,4.362820525534263
790,0,1,male,46.0,0,0,79.2,C,No,6.307428525192248
792,0,2,male,16.0,0,0,26.0,S,No,4.700439718141092
795,0,3,male,25.0,0,0,7.8958,S,No,2.981085446903925
796,0,2,male,39.0,0,0,13.0,S,No,3.700439718141092
797,1,1,female,49.0,0,0,25.9292,S,Yes,4.6965057899394544
798,1,3,female,31.0,0,0,8.6833,S,Yes,3.1182434284826193
799,0,3,male,30.0,0,0,7.2292,C,No,2.8538360040379223
800,0,3,female,30.0,1,1,24.15,S,No,4.593951283948411
801,0,2,male,34.0,0,0,13.0,S,No,3.700439718141092
802,1,2,female,31.0,1,1,26.25,S,Yes,4.714245517666122
803,1,1,male,11.0,1,2,120.0,S,Yes,6.906890595608519
804,1,3,male,0.42,0,1,8.5167,C,Yes,3.090294531873986
805,1,3,male,27.0,0,0,6.975,S,Yes,2.8021932169418253
806,0,3,male,31.0,0,0,7.775,S,No,2.95884267524324
807,0,1,male,39.0,0,0,0.0,S,No,-inf
808,0,3,female,18.0,0,0,7.775,S,No,2.95884267524324
809,0,2,male,39.0,0,0,13.0,S,No,3.700439718141092
810,1,1,female,33.0,1,0,53.1,S,Yes,5.730639955916791
811,0,3,male,26.0,0,0,7.8875,S,No,2.979568100095187
812,0,3,male,39.0,0,0,24.15,S,No,4.593951283948411
813,0,2,male,35.0,0,0,10.5,S,No,3.3923174227787602
814,0,3,female,6.0,4,2,31.275,S,No,4.966937979278457
815,0,3,male,30.5,0,0,8.05,S,No,3.0089887832272546
817,0,3,female,23.0,0,0,7.925,S,No,2.986410935252045
818,0,2,male,31.0,1,1,37.0042,C,No,5.209617121717881
819,0,3,male,43.0,0,0,6.45,S,No,2.689299160535892
820,0,3,male,10.0,3,2,27.9,S,No,4.802193216941825
821,1,1,female,52.0,1,1,93.5,S,Yes,6.546894459887636
822,1,3,male,27.0,0,0,8.6625,S,Yes,3.1147834472498515
823,0,1,male,38.0,0,0,0.0,S,No,-inf
824,1,3,female,27.0,0,1,12.475,S,Yes,3.640967910449898
825,0,3,male,2.0,4,1,39.6875,S,No,5.310612781659528
828,1,2,male,1.0,0,2,37.0042,C,Yes,5.209617121717881
830,1,1,female,62.0,0,0,80.0,,Yes,6.321928094887363
831,1,3,female,15.0,1,0,14.4542,C,Yes,3.8534168567309104
832,1,2,male,0.83,1,1,18.75,S,Yes,4.22881869049588
834,0,3,male,23.0,0,0,7.8542,S,No,2.97346433537819
835,0,3,male,18.0,0,0,8.3,S,No,3.0531113364595623
836,1,1,female,39.0,1,1,83.1583,C,Yes,6.377788360459327
837,0,3,male,21.0,0,0,8.6625,S,No,3.1147834472498515
839,1,3,male,32.0,0,0,56.4958,S,Yes,5.820071713841798
841,0,3,male,20.0,0,0,7.925,S,No,2.986410935252045
842,0,2,male,16.0,0,0,10.5,S,No,3.3923174227787602
843,1,1,female,30.0,0,0,31.0,C,Yes,4.954196310386875
844,0,3,male,34.5,0,0,6.4375,C,No,2.6865005271832185
845,0,3,male,17.0,0,0,8.6625,S,No,3.1147834472498515
846,0,3,male,42.0,0,0,7.55,S,No,2.9164766444377164
848,0,3,male,35.0,0,0,7.8958,C,No,2.981085446903925
849,0,2,male,28.0,0,1,33.0,S,No,5.044394119358453
851,0,3,male,4.0,4,2,31.275,S,No,4.966937979278457
852,0,3,male,74.0,0,0,7.775,S,No,2.95884267524324
853,0,3,female,9.0,1,1,15.2458,C,No,3.930339950433508
854,1,1,female,16.0,0,1,39.4,S,Yes,5.300123724569014
855,0,2,female,44.0,1,0,26.0,S,No,4.700439718141092
856,1,3,female,18.0,0,1,9.35,S,Yes,3.2249663650002742
857,1,1,female,45.0,1,1,164.8667,S,Yes,7.365156220470642
858,1,1,male,51.0,0,0,26.55,S,Yes,4.730639955916791
859,1,3,female,24.0,0,3,19.2583,C,Yes,4.267408451764712
861,0,3,male,41.0,2,0,14.1083,S,No,3.8184722536710685
862,0,2,male,21.0,1,0,11.5,S,No,3.523561956057013
863,1,1,female,48.0,0,0,25.9292,S,Yes,4.6965057899394544
865,0,2,male,24.0,0,0,13.0,S,No,3.700439718141092
866,1,2,female,42.0,0,0,13.0,S,Yes,3.700439718141092
867,1,2,female,27.0,1,0,13.8583,C,Yes,3.792678387572254
868,0,1,male,31.0,0,0,50.4958,S,No,5.658091491243727
870,1,3,male,4.0,1,1,11.1333,S,Yes,3.4768093774128372
871,0,3,male,26.0,0,0,7.8958,S,No,2.981085446903925
872,1,1,female,47.0,1,1,52.5542,S,Yes,5.715734160255453
873,0,1,male,33.0,0,0,5.0,S,No,2.321928094887362
874,0,3,male,47.0,0,0,9.0,S,No,3.169925001442312
875,1,2,female,28.0,1,0,24.0,C,Yes,4.584962500721156
876,1,3,female,15.0,0,0,7.225,C,Yes,2.8529975876133165
877,0,3,male,20.0,0,0,9.8458,S,No,3.2995084340742307
878,0,3,male,19.0,0,0,7.8958,S,No,2.981085446903925
880,1,1,female,56.0,0,1,83.1583,C,Yes,6.377788360459327
881,1,2,female,25.0,0,1,26.0,S,Yes,4.700439718141092
882,0,3,male,33.0,0,0,7.8958,S,No,2.981085446903925
883,0,3,female,22.0,0,0,10.5167,S,No,3.3946101720927455
884,0,2,male,28.0,0,0,10.5,S,No,3.3923174227787602
885,0,3,male,25.0,0,0,7.05,S,No,2.817623257511431
886,0,3,female,39.0,0,5,29.125,Q,No,4.864186144654281
887,0,2,male,27.0,0,0,13.0,S,No,3.700439718141092
888,1,1,female,19.0,0,0,30.0,S,Yes,4.906890595608519
890,1,1,male,26.0,0,0,30.0,C,Yes,4.906890595608519
891,0,3,male,32.0,0,0,7.75,Q,No,2.9541963103868754
